Timestamp,CPU_Usage,CPU_Frequency,Memory_Usage,Disk_Usage,Process_Count,Thread_Count,CPU_Temperature,GPU_Temperature,Ambient_Temperature,Voltage,Current_Load,Prev_CPU_Temperature
2025-12-09T15:29:41.518051,1.6,3793.0,44.3,74.9,186,2650,37.3125,22.0,25.000671304382784,12.0,0.16000000000000003,34.5
2025-12-09T15:29:48.126377,5.8,3793.0,44.3,74.9,186,2644,39.25,22.666666666666668,25.001342608731957,12.0,0.58,37.3125
2025-12-09T15:29:54.738103,1.4,3793.0,44.3,74.9,186,2628,36.125,22.33333333333333,25.0020139130139,12.0,0.13999999999999999,39.25
2025-12-09T15:30:01.383340,12.7,3793.0,45.0,75.0,191,2751,52.375,23.0,25.002685217195005,12.0,1.27,36.125
2025-12-09T15:30:07.999627,3.9,3793.0,44.1,74.9,189,2652,40.6875,22.33333333333333,25.003356521241653,12.0,0.39,52.375
2025-12-09T15:30:14.612548,0.0,3793.0,44.0,74.9,188,2640,34.6875,22.0,25.004027825120236,12.0,0.0,40.6875
2025-12-09T15:30:21.225903,3.5,3793.0,44.0,74.9,188,2658,35.0625,22.33333333333333,25.00469912879713,12.0,0.35000000000000003,34.6875
2025-12-09T15:30:27.842956,0.4,3793.0,44.0,74.9,188,2672,33.625,22.33333333333333,25.005370432238735,12.0,0.04000000000000001,35.0625
2025-12-09T15:30:34.451629,0.0,3793.0,43.9,74.9,187,2635,38.0625,22.0,25.00604173541143,12.0,0.0,33.625
2025-12-09T15:30:41.087884,0.7,3793.0,44.4,74.9,190,2778,37.3125,22.666666666666668,25.0067130382816,12.0,0.06999999999999999,38.0625
2025-12-09T15:30:47.719406,0.5,3793.0,43.9,74.9,190,2771,37.1875,22.33333333333333,25.007384340815634,12.0,0.05,37.3125
2025-12-09T15:30:54.350052,0.3,3793.0,43.5,74.9,190,2774,42.375,22.0,25.00805564297992,12.0,0.03,37.1875
2025-12-09T15:31:00.984540,0.6,3793.0,43.4,74.9,190,2781,38.9375,22.0,25.00872694474084,12.0,0.06,42.375
2025-12-09T15:31:07.611819,0.4,3793.0,43.4,74.9,189,2753,33.9375,22.0,25.009398246064784,12.0,0.04000000000000001,38.9375
2025-12-09T15:31:14.237299,0.0,3793.0,43.3,74.9,189,2734,34.75,22.0,25.010069546918135,12.0,0.0,33.9375
2025-12-09T15:31:20.866554,0.0,3793.0,43.3,75.0,189,2736,33.0,22.0,25.010740847267286,12.0,0.0,34.75
2025-12-09T15:31:27.491656,0.5,3793.0,42.9,75.0,189,2739,41.875,21.666666666666668,25.011412147078616,12.0,0.05,33.0
2025-12-09T15:31:34.116589,0.0,3793.0,42.9,75.0,188,2730,33.6875,22.0,25.012083446318517,12.0,0.0,41.875
2025-12-09T15:31:40.737751,0.0,3793.0,42.9,75.0,187,2719,33.8125,22.0,25.012754744953373,12.0,0.0,33.6875
2025-12-09T15:31:47.353701,0.5,3793.0,42.8,75.0,187,2676,33.125,21.83333333333333,25.013426042949572,12.0,0.05,33.8125
2025-12-09T15:31:53.969042,0.9,3793.0,42.8,75.0,187,2671,33.375,21.83333333333333,25.014097340273498,12.0,0.09000000000000001,33.125
2025-12-09T15:32:00.587579,0.5,3793.0,42.8,75.0,187,2663,37.4375,21.5,25.01476863689154,12.0,0.05,33.375
2025-12-09T15:32:07.200115,0.3,3793.0,42.8,75.0,187,2658,32.75,21.5,25.015439932770086,12.0,0.03,37.4375
2025-12-09T15:32:13.813044,0.0,3793.0,42.6,75.0,187,2660,38.6875,21.5,25.01611122787552,12.0,0.0,32.75
2025-12-09T15:32:20.421858,0.1,3793.0,42.6,75.0,187,2599,34.0,21.5,25.01678252217423,12.0,0.010000000000000002,38.6875
2025-12-09T15:32:27.027539,0.9,3793.0,42.6,75.0,187,2600,32.5,21.5,25.0174538156326,12.0,0.09000000000000001,34.0
2025-12-09T15:32:33.635735,0.0,3793.0,42.6,75.0,187,2599,42.4375,21.83333333333333,25.01812510821702,12.0,0.0,32.5
2025-12-09T15:32:40.242325,0.4,3793.0,42.5,75.0,187,2595,33.875,21.5,25.01879639989388,12.0,0.04000000000000001,42.4375
2025-12-09T15:32:46.843452,0.3,3793.0,42.5,75.0,187,2573,32.625,21.5,25.01946769062956,12.0,0.03,33.875
2025-12-09T15:32:53.436783,0.3,3793.0,42.5,75.0,187,2505,33.25,21.5,25.020138980390453,12.0,0.03,32.625
2025-12-09T15:33:00.028447,0.0,3793.0,42.5,75.0,186,2491,32.9375,21.5,25.02081026914294,12.0,0.0,33.25
2025-12-09T15:33:06.618206,0.0,3793.0,42.4,75.0,186,2489,39.0625,21.5,25.021481556853413,12.0,0.0,32.9375
2025-12-09T15:33:13.209240,0.3,3793.0,42.3,75.0,186,2492,38.875,21.5,25.02215284348826,12.0,0.03,39.0625
2025-12-09T15:33:19.804896,0.0,3793.0,42.4,75.0,186,2496,37.5625,21.5,25.022824129013863,12.0,0.0,38.875
2025-12-09T15:33:26.394518,0.5,3793.0,42.4,75.0,186,2493,32.25,21.83333333333333,25.023495413396613,12.0,0.05,37.5625
2025-12-09T15:33:32.980847,0.0,3793.0,42.4,75.0,186,2488,32.75,21.166666666666668,25.024166696602897,12.0,0.0,32.25
2025-12-09T15:33:39.575231,0.0,3793.0,42.4,75.0,186,2510,33.375,21.83333333333333,25.024837978599102,12.0,0.0,32.75
2025-12-09T15:33:46.168876,0.3,3793.0,42.4,75.0,186,2511,32.875,21.5,25.025509259351615,12.0,0.03,33.375
2025-12-09T15:33:52.760501,0.3,3793.0,42.3,75.0,185,2512,34.1875,21.5,25.026180538826825,12.0,0.03,32.875
2025-12-09T15:33:59.353674,0.1,3793.0,42.3,75.0,185,2515,33.75,21.5,25.02685181699112,12.0,0.010000000000000002,34.1875
2025-12-09T15:34:05.947302,0.0,3793.0,42.4,75.0,185,2526,38.0625,21.5,25.02752309381088,12.0,0.0,33.75
2025-12-09T15:34:12.544534,0.3,3793.0,42.4,75.0,185,2533,32.25,21.5,25.028194369252503,12.0,0.03,38.0625
2025-12-09T15:34:19.139012,0.4,3793.0,42.4,75.0,185,2530,32.6875,21.5,25.028865643282373,12.0,0.04000000000000001,32.25
2025-12-09T15:34:25.735075,0.1,3793.0,42.4,75.0,185,2527,33.5,21.166666666666668,25.029536915866878,12.0,0.010000000000000002,32.6875
2025-12-09T15:34:32.327899,0.1,3793.0,42.4,75.0,185,2532,33.3125,21.166666666666668,25.030208186972402,12.0,0.010000000000000002,33.5
2025-12-09T15:34:38.944228,1.7,3793.0,42.9,75.0,189,2618,41.375,21.166666666666668,25.030879456565337,12.0,0.17,33.3125
2025-12-09T15:34:45.552315,0.4,3793.0,42.5,75.0,188,2608,34.625,21.166666666666668,25.031550724612075,12.0,0.04000000000000001,41.375
2025-12-09T15:34:52.160779,0.1,3793.0,42.4,75.0,188,2608,35.125,21.5,25.032221991078995,12.0,0.010000000000000002,34.625
2025-12-09T15:34:58.771179,0.1,3793.0,42.4,75.0,188,2609,33.125,21.5,25.03289325593249,12.0,0.010000000000000002,35.125
2025-12-09T15:35:05.373814,0.1,3793.0,42.4,75.0,187,2589,33.0625,21.166666666666668,25.03356451913895,12.0,0.010000000000000002,33.125
2025-12-09T15:35:11.977034,0.4,3793.0,42.4,75.0,187,2587,37.375,21.166666666666668,25.034235780664762,12.0,0.04000000000000001,33.0625
2025-12-09T15:35:18.580037,0.5,3793.0,42.4,75.0,186,2576,33.5625,21.166666666666668,25.034907040476313,12.0,0.05,37.375
2025-12-09T15:35:25.182722,0.0,3793.0,42.4,75.0,186,2569,32.25,21.166666666666668,25.035578298539992,12.0,0.0,33.5625
2025-12-09T15:35:31.787710,0.3,3793.0,42.5,74.9,187,2594,38.3125,21.166666666666668,25.036249554822188,12.0,0.03,32.25
2025-12-09T15:35:38.388075,0.3,3793.0,40.5,74.9,185,2583,35.375,21.5,25.03692080928929,12.0,0.03,38.3125
2025-12-09T15:35:44.982658,0.0,3793.0,40.5,74.9,184,2552,32.6875,21.166666666666668,25.037592061907684,12.0,0.0,35.375
2025-12-09T15:35:51.578199,1.0,3793.0,40.4,74.9,184,2544,32.4375,21.166666666666668,25.038263312643767,12.0,0.1,32.6875
2025-12-09T15:35:58.171318,0.3,3793.0,40.4,74.9,184,2541,36.875,21.166666666666668,25.038934561463922,12.0,0.03,32.4375
2025-12-09T15:36:04.766317,0.4,3793.0,40.3,74.9,183,2555,32.9375,21.166666666666668,25.039605808334535,12.0,0.04000000000000001,36.875
2025-12-09T15:36:11.365484,0.3,3793.0,40.3,74.9,183,2563,32.75,21.166666666666668,25.040277053222002,12.0,0.03,32.9375
2025-12-09T15:36:17.963297,0.5,3793.0,40.3,74.9,183,2558,33.5625,21.166666666666668,25.040948296092708,12.0,0.05,32.75
2025-12-09T15:36:24.560810,0.0,3793.0,40.3,74.9,183,2557,33.5,21.0,25.041619536913046,12.0,0.0,33.5625
2025-12-09T15:36:31.156366,0.3,3793.0,40.4,74.9,183,2555,36.125,21.0,25.042290775649402,12.0,0.03,33.5
2025-12-09T15:36:37.760424,0.5,3793.0,40.5,74.9,184,2571,32.25,21.0,25.042962012268166,12.0,0.05,36.125
2025-12-09T15:36:44.365437,0.0,3793.0,40.4,74.9,186,2580,35.0625,21.0,25.043633246735727,12.0,0.0,32.25
2025-12-09T15:36:50.969788,0.5,3793.0,40.3,74.9,186,2574,33.125,21.0,25.04430447901848,12.0,0.05,35.0625
2025-12-09T15:36:57.570751,0.3,3793.0,40.3,74.9,186,2565,33.0625,21.0,25.04497570908281,12.0,0.03,33.125
2025-12-09T15:37:04.179586,0.4,3793.0,40.3,74.9,186,2567,33.4375,21.0,25.045646936895107,12.0,0.04000000000000001,33.0625
2025-12-09T15:37:10.786350,0.1,3793.0,40.3,74.9,187,2606,33.1875,21.0,25.046318162421763,12.0,0.010000000000000002,33.4375
2025-12-09T15:37:17.394492,0.5,3793.0,40.3,74.9,187,2570,37.5,21.0,25.046989385629168,12.0,0.05,33.1875
2025-12-09T15:37:23.997259,0.1,3793.0,40.3,74.9,187,2575,34.125,21.0,25.047660606483714,12.0,0.010000000000000002,37.5
2025-12-09T15:37:30.601514,0.1,3793.0,40.3,74.9,187,2582,31.875,21.0,25.048331824951788,12.0,0.010000000000000002,34.125
2025-12-09T15:37:37.204629,0.0,3793.0,40.3,74.9,187,2579,32.875,21.0,25.049003040999782,12.0,0.0,31.875
2025-12-09T15:37:43.815418,0.5,3793.0,40.6,75.0,189,2613,35.1875,21.0,25.04967425459409,12.0,0.05,32.875
2025-12-09T15:37:50.454677,3.5,3793.0,41.5,75.0,189,2611,41.8125,21.0,25.0503454657011,12.0,0.35000000000000003,35.1875
2025-12-09T15:37:57.159711,10.6,3793.0,41.4,75.0,189,2589,43.75,21.0,25.051016674287197,12.0,1.06,41.8125
2025-12-09T15:38:03.991537,7.4,3793.0,40.9,74.8,191,2605,46.875,21.0,25.051687880318784,12.0,0.7400000000000001,43.75
2025-12-09T15:38:10.603178,0.5,3793.0,40.4,74.8,190,2615,38.625,21.0,25.052359083762244,12.0,0.05,46.875
2025-12-09T15:38:17.212125,0.0,3793.0,42.5,75.0,190,2607,37.125,21.0,25.053030284583972,12.0,0.0,38.625
2025-12-09T15:38:23.853865,0.0,3793.0,40.2,74.8,189,2563,33.75,21.0,25.05370148275036,12.0,0.0,37.125
2025-12-09T15:38:30.465626,0.4,3793.0,40.2,74.8,189,2550,38.375,21.0,25.054372678227793,12.0,0.04000000000000001,33.75
2025-12-09T15:38:37.080111,0.0,3793.0,40.2,74.8,189,2549,34.5,21.0,25.05504387098267,12.0,0.0,38.375
2025-12-09T15:38:43.693030,0.1,3793.0,40.2,74.8,189,2541,33.5625,21.0,25.05571506098138,12.0,0.010000000000000002,34.5
2025-12-09T15:38:50.305476,0.1,3793.0,40.2,74.8,189,2537,32.375,21.0,25.056386248190318,12.0,0.010000000000000002,33.5625
2025-12-09T15:38:56.916939,0.1,3793.0,40.2,74.8,189,2540,32.8125,21.0,25.05705743257587,12.0,0.010000000000000002,32.375
2025-12-09T15:39:03.527338,1.2,3793.0,40.2,74.8,189,2559,34.25,21.0,25.057728614104438,12.0,0.12,32.8125
2025-12-09T15:39:10.140314,0.0,3793.0,40.2,74.8,189,2567,32.375,21.0,25.058399792742403,12.0,0.0,34.25
2025-12-09T15:39:16.754509,0.3,3793.0,40.2,74.8,189,2568,37.3125,21.0,25.059070968456165,12.0,0.03,32.375
2025-12-09T15:39:23.386024,8.7,3793.0,40.2,74.8,190,2583,43.5,21.0,25.05974214121212,12.0,0.87,37.3125
2025-12-09T15:39:29.987175,0.4,3793.0,40.2,74.8,189,2550,33.5,21.0,25.06041331097665,12.0,0.04000000000000001,43.5
2025-12-09T15:39:36.590824,0.1,3793.0,40.2,74.8,189,2542,35.3125,21.0,25.061084477716154,12.0,0.010000000000000002,33.5
2025-12-09T15:39:43.194440,0.8,3793.0,40.2,74.8,189,2548,32.5,21.0,25.061755641397028,12.0,0.08000000000000002,35.3125
2025-12-09T15:39:49.798824,0.1,3793.0,40.2,74.8,189,2547,37.0625,20.666666666666668,25.062426801985662,12.0,0.010000000000000002,32.5
2025-12-09T15:39:56.403724,0.4,3793.0,40.2,74.8,189,2544,33.4375,21.0,25.063097959448452,12.0,0.04000000000000001,37.0625
2025-12-09T15:40:03.006057,0.0,3793.0,40.2,74.8,189,2544,33.75,21.0,25.063769113751786,12.0,0.0,33.4375
2025-12-09T15:40:09.606506,0.1,3793.0,40.2,74.8,189,2513,33.5,21.0,25.064440264862064,12.0,0.010000000000000002,33.75
2025-12-09T15:40:16.208753,1.4,3793.0,40.3,74.8,189,2507,34.0,21.0,25.06511141274568,12.0,0.13999999999999999,33.5
2025-12-09T15:40:22.804398,0.0,3793.0,40.3,74.8,187,2495,32.0,20.666666666666668,25.065782557369022,12.0,0.0,34.0
2025-12-09T15:40:29.398957,0.4,3793.0,40.3,74.8,187,2504,32.5,21.0,25.06645369869849,12.0,0.04000000000000001,32.0
2025-12-09T15:40:35.993583,0.0,3793.0,40.2,74.8,187,2498,37.1875,21.0,25.067124836700476,12.0,0.0,32.5
2025-12-09T15:40:42.598231,2.1,3793.0,40.4,74.8,190,2555,38.0,21.0,25.067795971341376,12.0,0.21000000000000002,37.1875
2025-12-09T15:40:49.200737,0.0,3793.0,40.3,74.8,190,2555,33.125,20.666666666666668,25.068467102587583,12.0,0.0,38.0
2025-12-09T15:40:55.805264,0.0,3793.0,40.3,74.8,190,2544,32.0,21.0,25.069138230405493,12.0,0.0,33.125
2025-12-09T15:41:02.410252,0.3,3793.0,40.3,74.8,190,2548,32.9375,21.0,25.069809354761503,12.0,0.03,32.0
2025-12-09T15:41:09.010864,0.9,3793.0,40.3,74.8,190,2547,36.4375,21.0,25.070480475622006,12.0,0.09000000000000001,32.9375
2025-12-09T15:41:15.626695,0.0,3793.0,40.3,74.8,190,2537,32.9375,21.0,25.0711515929534,12.0,0.0,36.4375
2025-12-09T15:41:22.226696,0.5,3793.0,40.4,74.8,188,2548,33.75,21.0,25.071822706722077,12.0,0.05,32.9375
2025-12-09T15:41:28.832204,0.0,3793.0,40.4,74.8,188,2546,32.25,21.0,25.072493816894436,12.0,0.0,33.75
2025-12-09T15:41:35.433534,0.0,3793.0,40.4,74.8,188,2548,32.4375,21.0,25.07316492343687,12.0,0.0,32.25
2025-12-09T15:41:42.030574,0.0,3793.0,40.3,74.8,187,2534,37.0625,21.0,25.073836026315778,12.0,0.0,32.4375
2025-12-09T15:41:48.633914,0.3,3793.0,40.2,74.8,186,2506,33.0625,21.0,25.074507125497558,12.0,0.03,37.0625
2025-12-09T15:41:55.227254,0.1,3793.0,40.2,74.8,186,2499,36.1875,20.666666666666668,25.0751782209486,12.0,0.010000000000000002,33.0625
2025-12-09T15:42:01.821442,0.5,3793.0,40.1,74.8,186,2499,32.625,21.0,25.075849312635306,12.0,0.05,36.1875
2025-12-09T15:42:08.411981,0.0,3793.0,40.1,74.8,186,2493,32.75,21.0,25.076520400524075,12.0,0.0,32.625
2025-12-09T15:42:15.003322,0.4,3793.0,40.1,74.8,186,2496,33.5,20.666666666666668,25.0771914845813,12.0,0.04000000000000001,32.75
2025-12-09T15:42:21.593443,0.5,3793.0,40.1,74.8,186,2488,32.875,21.0,25.077862564773376,12.0,0.05,33.5
2025-12-09T15:42:28.181254,0.0,3793.0,40.1,74.8,186,2484,38.125,20.666666666666668,25.078533641066706,12.0,0.0,32.875
2025-12-09T15:42:34.769153,0.0,3793.0,40.1,74.8,186,2481,33.4375,20.666666666666668,25.079204713427686,12.0,0.0,38.125
2025-12-09T15:42:41.361250,0.0,3793.0,40.1,74.8,186,2482,34.875,21.0,25.079875781822714,12.0,0.0,33.4375
2025-12-09T15:42:47.947902,0.5,3793.0,40.1,74.8,186,2479,32.8125,20.666666666666668,25.080546846218187,12.0,0.05,34.875
2025-12-09T15:42:54.538057,0.1,3793.0,40.1,74.8,186,2444,32.25,20.666666666666668,25.081217906580505,12.0,0.010000000000000002,32.8125
2025-12-09T15:43:01.120541,0.4,3793.0,40.1,74.8,186,2446,33.125,21.0,25.081888962876068,12.0,0.04000000000000001,32.25
2025-12-09T15:43:07.704189,0.7,3793.0,40.1,74.8,186,2446,32.9375,20.666666666666668,25.08256001507127,12.0,0.06999999999999999,33.125
2025-12-09T15:43:14.289009,0.5,3793.0,40.1,74.8,186,2447,37.5625,20.666666666666668,25.083231063132512,12.0,0.05,32.9375
2025-12-09T15:43:20.873044,0.3,3793.0,40.3,74.8,186,2449,34.6875,20.666666666666668,25.08390210702619,12.0,0.03,37.5625
2025-12-09T15:43:27.459745,0.4,3793.0,40.3,74.8,186,2463,36.125,21.0,25.084573146718714,12.0,0.04000000000000001,34.6875
2025-12-09T15:43:34.043650,0.3,3793.0,40.3,74.8,186,2459,32.875,21.0,25.085244182176474,12.0,0.03,36.125
2025-12-09T15:43:40.629272,0.8,3793.0,40.2,74.8,186,2460,33.125,20.666666666666668,25.08591521336587,12.0,0.08000000000000002,32.875
2025-12-09T15:43:47.212937,0.0,3793.0,40.2,74.8,186,2446,33.3125,20.666666666666668,25.086586240253308,12.0,0.0,33.125
2025-12-09T15:43:53.797766,0.4,3793.0,40.2,74.8,186,2462,32.8125,21.0,25.08725726280518,12.0,0.04000000000000001,33.3125
2025-12-09T15:44:00.387056,0.9,3793.0,40.1,74.8,186,2446,33.125,21.0,25.087928280987896,12.0,0.09000000000000001,32.8125
2025-12-09T15:44:06.975818,0.0,3793.0,40.2,74.8,186,2461,33.0625,20.666666666666668,25.08859929476785,12.0,0.0,33.125
2025-12-09T15:44:13.561752,0.3,3793.0,40.1,74.8,186,2466,36.625,21.0,25.089270304111444,12.0,0.03,33.0625
2025-12-09T15:44:20.148084,0.3,3793.0,40.1,74.8,186,2464,33.625,21.0,25.08994130898508,12.0,0.03,36.625
2025-12-09T15:44:26.731782,0.3,3793.0,40.1,74.8,185,2462,31.9375,21.0,25.09061230935516,12.0,0.03,33.625
2025-12-09T15:44:33.314691,0.1,3793.0,40.1,74.8,185,2457,33.125,21.0,25.09128330518808,12.0,0.010000000000000002,31.9375
2025-12-09T15:44:39.896203,0.1,3793.0,40.1,74.8,185,2454,32.75,20.666666666666668,25.09195429645025,12.0,0.010000000000000002,33.125
2025-12-09T15:44:46.478040,0.0,3793.0,40.1,74.8,185,2458,37.625,20.666666666666668,25.092625283108067,12.0,0.0,32.75
2025-12-09T15:44:53.061312,0.8,3793.0,40.1,74.8,185,2459,33.0625,20.666666666666668,25.093296265127936,12.0,0.08000000000000002,37.625
2025-12-09T15:44:59.647918,0.0,3793.0,40.1,74.8,185,2469,35.75,20.666666666666668,25.093967242476257,12.0,0.0,33.0625
2025-12-09T15:45:06.233272,0.0,3793.0,40.1,74.8,185,2462,32.8125,20.666666666666668,25.094638215119435,12.0,0.0,35.75
2025-12-09T15:45:12.818882,0.0,3793.0,40.1,74.8,185,2462,32.6875,20.666666666666668,25.095309183023872,12.0,0.0,32.8125
2025-12-09T15:45:19.404477,0.3,3793.0,40.2,74.8,185,2462,33.25,20.666666666666668,25.095980146155966,12.0,0.03,32.6875
2025-12-09T15:45:25.996346,0.3,3793.0,40.2,74.8,184,2495,32.75,20.666666666666668,25.09665110448213,12.0,0.03,33.25
2025-12-09T15:45:32.589123,0.0,3793.0,40.2,74.8,184,2501,31.625,20.666666666666668,25.097322057968764,12.0,0.0,32.75
2025-12-09T15:45:39.178848,0.1,3793.0,40.1,74.8,184,2500,32.625,21.0,25.097993006582268,12.0,0.010000000000000002,31.625
2025-12-09T15:45:45.770440,0.3,3793.0,40.1,74.8,184,2498,36.6875,20.666666666666668,25.098663950289048,12.0,0.03,32.625
2025-12-09T15:45:52.367195,0.6,3793.0,40.1,74.8,184,2511,33.75,20.666666666666668,25.099334889055513,12.0,0.06,36.6875
2025-12-09T15:45:58.960193,0.0,3793.0,40.1,74.8,184,2510,32.9375,20.666666666666668,25.10000582284806,12.0,0.0,33.75
2025-12-09T15:46:05.555131,0.0,3793.0,40.1,74.8,184,2525,32.0,20.666666666666668,25.100676751633102,12.0,0.0,32.9375
2025-12-09T15:46:12.150209,0.0,3793.0,40.1,74.8,184,2513,32.3125,20.666666666666668,25.10134767537704,12.0,0.0,32.0
2025-12-09T15:46:18.744443,0.4,3793.0,40.2,74.8,184,2508,37.125,20.666666666666668,25.102018594046275,12.0,0.04000000000000001,32.3125
2025-12-09T15:46:25.337695,0.1,3793.0,40.2,74.8,184,2507,32.6875,21.0,25.10268950760722,12.0,0.010000000000000002,37.125
2025-12-09T15:46:31.936798,0.4,3793.0,40.2,74.8,184,2507,36.625,20.666666666666668,25.103360416026277,12.0,0.04000000000000001,32.6875
2025-12-09T15:46:38.529104,0.1,3793.0,40.2,74.8,183,2505,32.9375,20.666666666666668,25.104031319269854,12.0,0.010000000000000002,36.625
2025-12-09T15:46:45.123915,0.0,3793.0,40.2,74.8,183,2511,33.875,20.666666666666668,25.104702217304354,12.0,0.0,32.9375
2025-12-09T15:46:51.716606,0.5,3793.0,40.2,74.8,183,2500,35.75,21.0,25.10537311009619,12.0,0.05,33.875
2025-12-09T15:46:58.308498,0.6,3793.0,40.1,74.8,183,2501,31.75,20.666666666666668,25.106043997611764,12.0,0.06,35.75
2025-12-09T15:47:04.903428,0.0,3793.0,40.1,74.8,183,2508,33.0,21.0,25.10671487981748,12.0,0.0,31.75
2025-12-09T15:47:11.497889,0.5,3793.0,40.1,74.8,182,2516,32.8125,20.666666666666668,25.107385756679754,12.0,0.05,33.0
2025-12-09T15:47:18.090642,0.6,3793.0,40.1,74.8,182,2511,37.5625,20.666666666666668,25.10805662816499,12.0,0.06,32.8125
2025-12-09T15:47:24.683365,0.1,3793.0,40.1,74.8,182,2478,33.0625,20.666666666666668,25.108727494239595,12.0,0.010000000000000002,37.5625
2025-12-09T15:47:31.277130,0.0,3793.0,40.1,74.8,182,2492,31.75,20.666666666666668,25.109398354869978,12.0,0.0,33.0625
2025-12-09T15:47:37.870906,0.1,3793.0,40.1,74.8,182,2491,32.625,21.0,25.110069210022544,12.0,0.010000000000000002,31.75
2025-12-09T15:47:44.464220,0.1,3793.0,40.1,74.8,182,2491,32.5625,21.0,25.11074005966371,12.0,0.010000000000000002,32.625
2025-12-09T15:47:51.057613,0.3,3793.0,40.1,74.8,182,2493,36.9375,21.0,25.11141090375988,12.0,0.03,32.5625
2025-12-09T15:47:57.648760,0.0,3793.0,40.1,74.8,182,2483,35.3125,20.666666666666668,25.11208174227746,12.0,0.0,36.9375
2025-12-09T15:48:04.238197,0.0,3793.0,40.1,74.8,182,2475,31.75,21.0,25.112752575182864,12.0,0.0,35.3125
2025-12-09T15:48:10.828141,0.0,3793.0,40.1,74.8,182,2472,32.5,21.0,25.113423402442503,12.0,0.0,31.75
2025-12-09T15:48:17.413172,0.5,3793.0,40.2,74.8,182,2449,32.375,20.666666666666668,25.114094224022786,12.0,0.05,32.5
2025-12-09T15:48:24.005214,0.0,3793.0,40.2,74.8,182,2472,32.875,20.666666666666668,25.11476503989012,12.0,0.0,32.375
2025-12-09T15:48:30.593960,0.1,3793.0,40.2,74.8,182,2460,33.0,20.666666666666668,25.115435850010922,12.0,0.010000000000000002,32.875
2025-12-09T15:48:37.180989,0.3,3793.0,40.1,74.8,182,2458,37.6875,21.0,25.116106654351597,12.0,0.03,33.0
2025-12-09T15:48:43.768608,0.0,3793.0,40.1,74.8,182,2459,32.9375,21.0,25.116777452878562,12.0,0.0,37.6875
2025-12-09T15:48:50.354455,0.1,3793.0,40.1,74.8,182,2451,35.125,20.666666666666668,25.117448245558226,12.0,0.010000000000000002,32.9375
2025-12-09T15:48:56.939872,0.5,3793.0,40.1,74.8,182,2453,32.375,20.666666666666668,25.118119032356997,12.0,0.05,35.125
2025-12-09T15:49:03.526365,0.0,3793.0,40.1,74.8,182,2450,32.4375,20.666666666666668,25.118789813241296,12.0,0.0,32.375
2025-12-09T15:49:10.118613,0.3,3793.0,40.1,74.8,182,2462,33.0625,21.0,25.119460588177528,12.0,0.03,32.4375
2025-12-09T15:49:16.783932,8.7,3793.0,40.6,74.8,184,2827,45.0,20.666666666666668,25.12013135713211,12.0,0.87,33.0625
2025-12-09T15:49:23.426864,0.0,3793.0,40.6,74.8,184,2866,36.75,20.666666666666668,25.12080212007145,12.0,0.0,45.0
2025-12-09T15:49:30.069024,0.3,3793.0,40.6,74.8,184,2862,31.8125,20.666666666666668,25.121472876961967,12.0,0.03,36.75
2025-12-09T15:49:36.711988,0.7,3793.0,40.5,74.8,184,2848,32.125,21.0,25.122143627770072,12.0,0.06999999999999999,31.8125
2025-12-09T15:49:43.355403,0.4,3793.0,40.4,74.8,184,2851,36.1875,20.666666666666668,25.122814372462184,12.0,0.04000000000000001,32.125
2025-12-09T15:49:49.994932,0.3,3793.0,40.4,74.8,184,2838,32.875,20.666666666666668,25.123485111004708,12.0,0.03,36.1875
2025-12-09T15:49:56.634701,0.0,3793.0,40.4,74.8,184,2838,31.5,20.666666666666668,25.124155843364065,12.0,0.0,32.875
2025-12-09T15:50:03.279724,4.6,3793.0,40.4,74.8,186,2871,41.375,20.666666666666668,25.12482656950667,12.0,0.45999999999999996,31.5
2025-12-09T15:50:09.923515,0.3,3793.0,40.5,74.8,186,2869,32.625,21.0,25.125497289398936,12.0,0.03,41.375
2025-12-09T15:50:16.570850,0.6,3793.0,40.5,74.8,186,2866,35.5,20.666666666666668,25.126168003007283,12.0,0.06,32.625
2025-12-09T15:50:23.218305,0.1,3793.0,40.5,74.8,186,2873,31.75,20.666666666666668,25.12683871029812,12.0,0.010000000000000002,35.5
2025-12-09T15:50:29.864195,0.0,3793.0,40.5,74.8,186,2871,32.3125,20.666666666666668,25.127509411237867,12.0,0.0,31.75
2025-12-09T15:50:36.509049,0.3,3793.0,40.4,74.8,185,2845,34.875,21.0,25.128180105792943,12.0,0.03,32.3125
2025-12-09T15:50:43.131239,0.0,3793.0,40.3,74.8,184,2704,32.625,20.666666666666668,25.12885079392976,12.0,0.0,34.875
2025-12-09T15:50:49.748787,0.8,3793.0,40.3,74.8,184,2685,32.5625,20.666666666666668,25.129521475614737,12.0,0.08000000000000002,32.625
2025-12-09T15:50:56.370788,0.0,3793.0,40.2,74.8,184,2673,40.125,20.666666666666668,25.130192150814295,12.0,0.0,32.5625
2025-12-09T15:51:02.988569,0.4,3793.0,40.2,74.8,184,2669,32.1875,21.0,25.130862819494844,12.0,0.04000000000000001,40.125
2025-12-09T15:51:09.602920,0.0,3793.0,40.2,74.8,184,2665,32.0,20.666666666666668,25.13153348162281,12.0,0.0,32.1875
2025-12-09T15:51:16.220196,0.0,3793.0,40.2,74.8,184,2647,32.875,21.0,25.13220413716461,12.0,0.0,32.0
